timestamp,Open,High,Low,Close,Volume
2020-02-09,-24.050531,33.34769,5.769567,-8.066923,-109151820.0
2020-02-10,-25.975729,30.54904,-3.453535,-3.8216317,-18867234.0
2020-02-11,-17.442802,24.70039,14.593257,18.799736,-112787704.0
2020-02-12,-18.57475,18.574745,22.601503,15.080312,-66462684.0
2020-02-13,-17.477257,31.888845,14.043468,33.789215,-48180948.0
2020-02-14,-0.9462415,34.088623,19.61287,23.89264,-127042940.0
2020-02-15,-6.6688886,45.31925,18.136787,9.850197,-208062860.0
2020-02-16,-35.657784,42.17751,10.285191,7.847566,-94492504.0
2020-02-17,-33.53691,49.39164,12.008703,20.835629,-177396320.0
2020-02-18,-25.132996,26.471321,0.7368806,2.4480338,-25984386.0
2020-02-19,-38.77313,26.427094,-17.668056,6.1447806,15348236.0
2020-02-20,-31.188473,17.977348,-7.150595,13.236878,144586600.0
2020-02-21,-19.808865,11.079589,-14.660521,3.1936822,16668842.0
2020-02-22,-13.400958,7.57005,10.096791,4.251914,-128966500.0
2020-02-23,7.0311284,9.324912,-4.7496533,8.855852,117911200.0
2020-02-24,3.4305313,9.743479,2.7183475,30.950539,-196315540.0
2020-02-25,0.73109746,36.448437,-2.1677897,27.725838,-177825630.0
2020-02-26,-5.847095,27.923334,2.5788574,22.160568,10054143.0
2020-02-27,-31.847046,36.345913,-0.973009,16.072905,-29420954.0
2020-02-28,-4.709784,10.240281,19.5539,17.993555,-138191820.0
2020-02-29,3.645893,37.74431,12.0532055,12.167996,-41466130.0
2020-03-01,31.410114,27.349854,28.106575,19.10918,-172033470.0
2020-03-02,18.316706,46.143005,27.92153,4.567479,-209303040.0
2020-03-03,0.8670606,52.33116,20.549963,28.102222,-138702480.0
2020-03-04,1.6733366,54.66687,13.181926,32.64314,-97768520.0
2020-03-05,-11.490047,30.416822,-7.999774,38.55289,-164666640.0
2020-03-06,-8.105549,28.659384,15.046541,22.84785,-51062696.0
2020-03-07,-21.030777,18.760296,11.128762,19.371494,-117714370.0
2020-03-08,-4.658474,16.401356,20.262499,21.284473,-108321144.0
2020-03-09,-10.173483,1.7473519,19.827456,22.7331,-45108204.0
2020-03-10,-22.38986,8.766555,2.1966162,39.877163,58019230.0
2020-03-11,-21.97155,14.63229,-1.0860652,39.062443,-56047428.0
2020-03-12,-8.985309,14.384487,8.648459,33.150414,38603924.0
2020-03-13,-15.512087,31.535585,-0.4854159,10.219024,2497813.2
2020-03-14,-12.422145,26.80425,0.2740113,2.4488065,-125713660.0
2020-03-15,-8.899855,8.34465,14.422771,17.61295,-277865700.0
2020-03-16,-21.339605,-2.3754542,1.414025,16.341875,-215562780.0
2020-03-17,-12.557023,6.9327974,-5.5710473,27.90107,-48562710.0
2020-03-18,-18.618464,20.953154,-14.397473,20.453876,-52953748.0
2020-03-19,-26.6606,27.975395,-10.017233,9.262876,-289431000.0
2020-03-20,-1.3892548,42.244003,-2.6779382,8.972044,-138554340.0
2020-03-21,-13.2231,37.978615,-1.9787813,14.961416,52034284.0
2020-03-22,-2.7760663,24.836779,-5.887124,1.7244334,119498390.0
2020-03-23,-11.98458,7.9976335,-2.7656205,4.2994013,137852050.0
2020-03-24,-4.1421537,31.499971,4.428893,3.986681,7731193.0
2020-03-25,-15.14227,23.213,19.244331,9.711974,-92491144.0
2020-03-26,-40.735035,17.582277,1.3791835,6.1460977,-177806050.0
2020-03-27,-37.535328,24.741896,-6.752585,31.207033,-205520530.0
2020-03-28,-11.595385,21.403873,-24.390001,2.4851084,-254689950.0
2020-03-29,-7.6867023,23.97014,-16.154758,8.950921,-87581496.0
2020-03-30,-9.713031,29.014124,-13.220866,-8.414338,-155378990.0
2020-03-31,-16.94015,27.378063,0.9844701,6.460094,-254487970.0
2020-04-01,4.954118,29.50821,1.3764931,3.241542,-206511840.0
2020-04-02,-7.1404276,27.996466,9.830898,15.567764,-105190470.0
2020-04-03,-6.227407,-1.0811447,-6.8441777,4.8621445,-57560144.0
2020-04-04,-29.035763,21.75409,3.4231884,32.742462,129658700.0
2020-04-05,-22.91828,13.663155,4.281274,35.785656,201130020.0
2020-04-06,8.322493,12.265107,20.903933,46.734497,78483816.0
2020-04-07,1.6184139,24.65017,19.237797,20.914328,-190593220.0
2020-04-08,-14.201575,9.326452,35.16151,-1.5517292,17526062.0
2020-04-09,-17.912231,23.706656,33.976574,17.66312,30744790.0
2020-04-10,-14.266981,27.654776,28.788692,25.80947,-48426780.0
2020-04-11,-7.5182023,23.662344,6.6203976,5.8357053,-85080320.0
2020-04-12,-21.852694,20.043777,1.2398767,1.6497703,-103048430.0
2020-04-13,-27.14409,25.255,10.377364,8.189513,-182802860.0
2020-04-14,10.29038,39.15806,14.994095,0.8149688,-151777200.0
2020-04-15,-16.69252,21.938683,13.354923,1.5200046,-29592096.0
2020-04-16,0.9457709,25.876984,11.18491,-7.4899116,-123894610.0
2020-04-17,-16.774317,-3.690606,-20.639055,2.758071,56149468.0
2020-04-18,-12.66385,-11.485129,-10.544825,11.748474,48619868.0
2020-04-19,-23.228905,6.6303005,-13.953874,9.38801,-59536736.0
2020-04-20,-18.148254,16.077353,-12.961547,25.803612,-56561616.0
2020-04-21,-5.2144585,16.291634,-13.329274,6.6602244,55829136.0
2020-04-22,-7.500876,31.667406,-12.427751,22.072905,-169764180.0
2020-04-23,-0.52525955,28.469128,22.441618,18.53573,-142357840.0
2020-04-24,-11.815534,43.426464,10.395944,29.111649,-294526370.0
2020-04-25,-2.2251887,31.005392,7.1951623,31.215258,-142506830.0
2020-04-26,3.5459523,34.31585,0.5047737,39.406357,14700153.0
2020-04-27,-7.946646,40.682068,-7.518254,32.02784,-80506060.0
2020-04-28,-19.310986,15.701005,7.051368,30.791672,-41956300.0
2020-04-29,-18.579037,37.505352,10.5187,25.866196,-146993580.0
2020-04-30,13.860185,6.727515,20.216103,20.519533,-458339.06
2020-05-01,17.395767,16.824064,16.150589,43.906807,96107416.0
2020-05-02,20.0216,27.629433,15.03305,41.857014,12799237.0
2020-05-03,20.278276,42.602886,23.249424,17.186268,52252870.0
2020-05-04,14.038984,36.427708,25.934002,13.255766,-53904604.0
2020-05-05,-0.44752964,38.238636,17.478523,21.879019,-136180820.0
2020-05-06,-18.437052,12.956397,-6.5570297,13.440864,-72473440.0
2020-05-07,-28.775417,6.73941,-14.56177,2.8221598,48875296.0
2020-05-08,-4.141221,10.543053,-3.4936657,-4.2267303,22086476.0
2020-05-09,-26.797535,22.725304,-2.7717788,3.1516237,47612656.0
2020-05-10,-0.07899302,30.788542,12.824047,12.494427,-69374150.0
2020-05-11,-1.400646,37.14028,20.769302,19.312721,-92808790.0
2020-05-12,4.467046,34.001965,10.804056,8.034042,-95174520.0
2020-05-13,3.036705,22.696354,-3.5065055,7.7580714,-120779640.0
2020-05-14,-10.230356,23.045902,-1.1215837,20.64689,-175616980.0
2020-05-15,-13.258892,18.170046,-14.784815,25.255396,27184846.0
2020-05-16,-19.47854,30.183842,9.910815,38.951355,-162926290.0
2020-05-17,13.370292,26.033653,13.992369,18.353039,-214559060.0
2020-05-18,-10.328943,27.181051,4.7186966,21.62348,-160122640.0
2020-05-19,-14.709661,15.477024,11.4414835,22.307121,-56319860.0
2020-05-20,-11.818528,20.369713,17.94346,27.807901,-112042050.0
2020-05-21,-14.297802,14.877562,4.6454897,22.85622,-62318236.0
2020-05-22,-14.881074,30.601542,13.768428,12.849958,-116728264.0
2020-05-23,-15.931789,28.563358,13.391319,25.473547,-262000240.0
2020-05-24,-22.826086,29.026438,17.322113,1.0539328,-251133390.0
2020-05-25,-25.670017,15.021206,13.029634,-10.482341,-217440220.0
2020-05-26,-24.420267,17.518633,8.6685295,-2.7729404,-76241020.0
2020-05-27,-8.570202,41.516975,7.4079223,0.20544152,-30253578.0
2020-05-28,-27.796394,24.196459,4.365942,0.04514082,98246110.0
2020-05-29,-40.78012,32.90614,-8.609286,13.791419,-26404868.0
2020-05-30,-30.117113,12.899146,2.6244068,30.452312,-133711750.0
2020-05-31,-21.561855,26.6997,16.782084,27.151161,32374508.0
2020-06-01,-12.381455,39.09286,20.769428,46.723045,-13144775.0
2020-06-02,-11.486912,14.946649,36.467564,37.56161,-75212136.0
2020-06-03,-17.567265,15.706607,12.831914,9.638553,-53013984.0
2020-06-04,-20.657354,15.514881,13.159617,19.271921,-91486340.0
2020-06-05,-28.275942,22.788061,-13.257636,-1.02937,-25905252.0
2020-06-06,-36.537243,10.47976,-15.07583,8.391491,101254216.0
2020-06-07,-4.832178,14.649102,-11.76796,18.422062,12633994.0
2020-06-08,-14.850284,15.055724,-14.002585,14.142384,40853930.0
2020-06-09,-24.984083,39.175312,0.6593722,13.54081,-162234420.0
2020-06-10,-34.88496,48.418514,19.457304,18.99045,-146067140.0
2020-06-11,-8.651883,77.17589,12.43247,23.830488,-229525310.0
2020-06-12,-1.0518781,46.970528,4.180053,22.376778,-53406680.0
2020-06-13,1.1795495,38.551075,-8.097814,15.284257,-71008590.0
2020-06-14,-14.944604,24.334324,12.526691,8.326635,99402110.0
2020-06-15,-26.572306,27.00013,-8.563983,13.0195265,240250660.0
2020-06-16,-11.951375,27.702429,-15.9949045,23.09117,248685420.0
2020-06-17,-7.553164,26.299004,12.752085,5.924289,104857010.0
2020-06-18,-19.094692,33.223213,1.10815,16.926035,-75841950.0
2020-06-19,2.7475247,26.730343,7.968315,13.683145,-2504725.0
2020-06-20,-0.65445435,35.717587,-0.6814604,24.343359,-32625506.0
2020-06-21,-3.0327594,29.641293,7.6293707,5.7454243,14173088.0
2020-06-22,15.509401,24.206408,12.392724,21.60379,97082820.0
2020-06-23,20.131994,38.258144,18.890345,10.85188,79973820.0
2020-06-24,-12.517628,25.88792,11.134359,25.061287,104714280.0
2020-06-25,-12.681612,13.800377,29.381092,18.152359,-44972636.0
2020-06-26,-21.965282,20.447588,19.934906,13.009469,-91104760.0
2020-06-27,-15.774683,31.58627,11.548626,33.45479,-139217950.0
2020-06-28,-24.511536,30.773016,21.305994,31.642244,-45832324.0
2020-06-29,-0.9086252,21.869955,6.9314637,41.186436,-25254306.0
2020-06-30,2.226038,34.457806,4.7992682,16.470236,33494092.0
2020-07-01,0.2501984,33.964066,-0.8653716,13.073542,78992136.0
2020-07-02,2.4726086,20.583736,10.313399,25.84904,72165710.0
2020-07-03,15.294511,23.465408,2.1851814,22.119492,206964370.0
2020-07-04,8.293057,27.971382,-7.4121885,25.83754,-82780376.0
2020-07-05,-4.159999,40.37801,-10.499315,7.4665527,-27547824.0
2020-07-06,-6.297982,30.048595,-5.4828215,22.472347,207443170.0
2020-07-07,-9.136901,37.79239,-16.256466,2.8994815,167845950.0
2020-07-08,-14.238985,38.04724,13.387361,26.578331,98410904.0
2020-07-09,-21.462315,17.887865,11.959611,5.190597,186825980.0
2020-07-10,-1.0965896,25.910175,19.511442,3.6530952,152242720.0
2020-07-11,1.7079417,5.9568152,25.526428,9.048002,61647516.0
2020-07-12,-1.0441991,12.453848,22.881779,3.008439,-167819950.0
2020-07-13,5.637859,21.69139,27.08556,14.769656,-77682230.0
2020-07-14,-15.178385,13.3565,12.498314,12.089055,-32974556.0
2020-07-15,-20.887978,12.64267,21.082258,21.650415,-56391304.0
2020-07-16,-5.2199144,32.94204,4.593473,3.7145805,-66997384.0
2020-07-17,-24.277126,44.63403,2.6689403,12.743744,88583784.0
2020-07-18,-20.697365,18.626743,0.8932321,23.278002,-30723112.0
2020-07-19,-2.8150897,25.483974,-4.144069,6.9662027,-91359640.0
2020-07-20,-30.970339,28.006512,-5.021634,8.673586,8852347.0
2020-07-21,-12.211177,24.120163,7.9912624,9.950303,-127671760.0
2020-07-22,-14.72179,32.128593,9.73015,11.537626,-23408336.0
2020-07-23,-12.071675,39.17324,-3.05286,25.339937,-93578950.0
2020-07-24,-0.45814493,25.123312,0.318804,14.242685,-30717578.0
2020-07-25,6.3150625,7.273261,-1.5021003,18.54654,66720270.0
2020-07-26,18.710629,30.691128,-2.792438,9.074753,68664050.0
2020-07-27,8.407697,34.500576,-0.7378706,20.7705,-7679748.5
2020-07-28,0.7514025,31.901932,8.447929,14.736198,-187268560.0
2020-07-29,-2.3270082,22.521563,8.647094,17.963366,-57769420.0
2020-07-30,4.9617233,27.666872,18.607428,-14.848327,-70380770.0
2020-07-31,-6.0073276,30.487585,6.9284506,9.908336,-108523340.0
2020-08-01,-19.332062,11.310823,-8.54143,-4.1991887,-90831950.0
2020-08-02,-10.610499,0.48200127,-7.458619,6.308391,133556920.0
2020-08-03,-14.910969,22.9658,6.3298984,36.485237,52281844.0
2020-08-04,-10.318555,4.9604397,-5.5806456,22.286835,87892960.0
2020-08-05,-10.438704,24.554499,10.280779,9.204434,64547664.0
2020-08-06,-21.55358,2.1418164,-9.737147,27.323349,-58470904.0
2020-08-07,-16.77274,27.41018,3.8451924,12.446348,-105589580.0
2020-08-08,-28.696074,16.01409,0.8913362,17.591171,-56383464.0
2020-08-09,-25.646872,6.5991125,9.256126,8.368637,112456536.0
2020-08-10,-16.731588,17.57563,8.062496,20.72955,236620430.0
2020-08-11,-15.620118,17.162687,-0.015425034,17.837326,130050980.0
2020-08-12,-14.261113,-8.698529,-6.2201505,9.625453,139481840.0
2020-08-13,-17.52346,3.9241939,-6.6689525,1.5878502,444706080.0
2020-08-14,-9.527789,21.550322,-7.5137043,9.043727,252404600.0
2020-08-15,-6.6460915,25.085463,-0.27432278,19.36064,73048900.0
2020-08-16,19.76576,21.362202,2.4470148,2.0827305,133840830.0
2020-08-17,-4.654133,30.296993,7.2810764,18.683224,-31079840.0
2020-08-18,-17.177595,27.679375,4.5462523,36.504288,243117310.0
2020-08-19,-24.704603,35.098545,-4.686498,15.278699,66808120.0
2020-08-20,-17.442608,11.346572,2.8394873,20.549894,14372638.0
2020-08-21,-17.027006,8.221679,-13.207836,14.850789,38458920.0
2020-08-22,-25.45169,-3.989341,-2.9036717,29.814274,39935948.0
2020-08-23,-4.809825,2.0153267,1.5597259,19.373682,23737274.0
2020-08-24,-17.901403,22.578297,7.8160872,10.658104,-50595820.0
2020-08-25,-7.0396233,8.550421,21.607082,12.674924,-55776060.0
2020-08-26,-30.356743,25.832113,24.648075,15.650417,54099708.0
2020-08-27,-22.017653,42.854324,33.929474,16.696617,26489904.0
2020-08-28,-3.1115994,8.247188,6.681994,7.6261477,160088030.0
2020-08-29,-10.893378,5.0034857,24.114288,17.298048,56512816.0
2020-08-30,13.5839815,44.415413,16.894037,7.722783,-51937524.0
2020-08-31,-1.623672,55.08456,23.326859,15.754766,-122657420.0
2020-09-01,-6.319193,51.562904,10.188935,-0.46519822,-33898400.0
2020-09-02,-13.437017,29.875792,-0.39998168,13.99487,-1591166.8
2020-09-03,-8.13107,11.56096,-3.3276353,8.052889,39349424.0
2020-09-04,3.1048598,1.088739,16.743519,3.8519487,40477052.0
2020-09-05,-26.083458,4.9289837,8.261182,6.1055684,-94184290.0
2020-09-06,3.0608618,17.882412,6.2113004,11.133773,14376762.0
2020-09-07,-3.0445871,27.059813,7.4576397,25.627834,11053899.0
2020-09-08,-12.06607,21.3806,-13.349933,17.00523,-126377560.0
2020-09-09,-21.47659,18.70877,6.627866,10.455587,-213441330.0
2020-09-10,-22.753368,8.083036,6.0826535,21.891485,-112807620.0
2020-09-11,-29.567116,28.10472,1.3837442,1.1844661,-138456560.0
2020-09-12,-38.37037,44.18078,-0.19498087,21.586903,-192185730.0
2020-09-13,-41.687363,18.729671,5.660639,5.811399,-259598910.0
2020-09-14,-18.992506,36.68357,-3.484119,7.1020656,-99734100.0
2020-09-15,-8.832323,25.455822,4.876112,17.111912,-155938030.0
2020-09-16,5.4943466,38.275272,-3.0133126,2.7118583,-11442074.0
2020-09-17,-2.2377949,27.880587,2.9905252,16.995176,95670700.0
2020-09-18,-16.87582,18.95617,-15.365281,13.121906,177750140.0
2020-09-19,3.1621826,18.812075,-7.228429,9.520805,95253130.0
2020-09-20,-11.411409,17.954468,-15.341088,16.728642,82295416.0
2020-09-21,-0.5289618,21.71473,14.750104,16.352278,-24120804.0
2020-09-22,-5.099671,26.241056,16.021116,23.423767,-94710370.0
2020-09-23,-21.656029,29.978994,-2.467098,14.457609,-57667140.0
2020-09-24,-8.308703,21.880701,8.546662,-2.8637183,10357353.0
2020-09-25,4.093594,35.64988,10.630787,-8.187844,-262088780.0
2020-09-26,-21.34948,24.484526,25.033108,4.8618984,-85832900.0
2020-09-27,-32.60424,38.57188,3.366058,-2.8634648,-181001870.0
2020-09-28,-27.29258,25.751488,-4.4896665,11.48424,-109644860.0
2020-09-29,-20.457558,28.094099,3.1535196,-6.919123,-231782060.0
2020-09-30,-32.287285,21.201283,6.98194,-17.730354,-174554350.0
2020-10-01,-5.9379425,53.601547,2.5338852,-14.606888,-271236670.0
2020-10-02,-7.12721,33.980984,4.6862087,-12.978603,-165404530.0
2020-10-03,-26.108545,49.21072,-0.85189736,8.580542,-223933860.0
2020-10-04,-47.209732,41.683617,-5.057995,1.0857053,-162935780.0
2020-10-05,-18.86626,24.416855,14.582487,4.794903,-70134340.0
2020-10-06,-29.113167,34.80874,14.418872,4.8473353,-194326380.0
2020-10-07,8.685184,30.768959,16.879871,16.328964,-62938708.0
2020-10-08,-12.337333,29.282694,13.029457,16.225649,6366668.5
2020-10-09,-52.36254,17.451073,4.124504,24.831974,-13210801.0
2020-10-10,-23.478342,36.228764,19.173826,29.577133,135000640.0
2020-10-11,-8.184254,15.189975,-2.1629224,18.759863,60036268.0
2020-10-12,-15.515821,21.6061,-4.7415757,9.489871,4114875.2
2020-10-13,0.40416387,18.45559,-1.9535197,37.80167,22396882.0
2020-10-14,7.0674386,17.688911,8.991321,4.854696,20502618.0
2020-10-15,-16.794392,10.930913,-3.1078498,18.544174,-5726342.0
2020-10-16,-19.620329,28.010015,0.78722894,23.335312,163267220.0
2020-10-17,13.027974,18.590393,21.318317,25.675262,66581270.0
2020-10-18,-20.880892,17.627008,19.26873,22.345678,-131810760.0
2020-10-19,-35.37717,19.687836,12.760917,15.568351,-10798106.0
2020-10-20,-28.875856,38.108402,18.218224,10.572411,-164603220.0
2020-10-21,-23.155073,9.222067,12.167628,10.473023,-85803350.0
2020-10-22,-15.096645,9.1342945,18.935251,36.805534,-11564439.0
2020-10-23,-11.417384,24.851908,9.948999,29.968203,-191784960.0
2020-10-24,-21.888659,18.117613,19.89319,16.748457,-23026498.0
2020-10-25,-11.07998,11.956829,14.006536,30.471872,91874824.0
2020-10-26,-8.240786,23.807404,6.6484237,50.23671,81192104.0
2020-10-27,20.453957,21.847952,3.7010396,25.373318,-134658780.0
2020-10-28,31.991348,22.0783,5.0939307,21.12778,120088690.0
2020-10-29,27.825352,29.002035,0.85108584,15.322116,342487970.0
2020-10-30,15.569969,17.57745,13.367528,2.127835,94714490.0
2020-10-31,9.404788,14.7091255,23.138655,30.533794,-23449262.0
2020-11-01,27.500048,22.395819,33.664703,43.10456,-145042000.0
2020-11-02,5.7544265,2.671697,30.492832,31.165293,-250039310.0
2020-11-03,-44.43634,15.079495,27.910873,28.783627,-175552830.0
2020-11-04,-13.126941,20.883167,23.880508,-0.71335506,-116874580.0
2020-11-05,-20.827833,15.188385,6.449345,21.322159,44474130.0
2020-11-06,-19.555355,31.835249,-9.904007,11.81717,-19923014.0
2020-11-07,-19.4599,42.38159,-9.973787,11.377857,-100392490.0
2020-11-08,2.56809,36.738018,1.3412179,9.295848,-196694180.0
2020-11-09,-14.085973,39.651165,3.440958,21.626678,-256616430.0
2020-11-10,-20.03808,35.659966,-13.059408,23.539831,-91950070.0
2020-11-11,-27.240847,40.39395,4.5630546,15.172385,-295077570.0
2020-11-12,-18.57262,26.885391,-11.872703,17.59232,-190612910.0
2020-11-13,-30.207434,11.041977,-11.47787,19.361923,-9459186.0
2020-11-14,-35.360546,24.695171,16.364464,4.2120743,-213254530.0
2020-11-15,-13.05305,40.14227,-4.8777604,-4.2495084,-36708572.0
2020-11-16,-26.866959,28.957916,5.6219378,27.215422,-207346800.0
2020-11-17,-27.012201,27.48009,7.073599,3.8110356,-34581108.0
2020-11-18,-12.9674225,26.960861,9.916463,15.821282,-22515304.0
2020-11-19,1.9479597,35.900547,-5.115478,20.55984,-75360904.0
2020-11-20,-3.7415593,33.715,9.7919655,6.481975,-87512010.0
2020-11-21,15.6647625,32.412964,17.825115,17.215523,-191116180.0
2020-11-22,-3.3766277,37.930607,20.418783,26.66707,-34763868.0
2020-11-23,-18.291523,28.598885,4.2555676,16.966913,71009490.0
2020-11-24,-9.062375,36.305046,6.2938914,14.768369,111049770.0
2020-11-25,-1.4077985,33.050556,-0.28790092,19.667053,76799320.0
2020-11-26,-23.02331,36.47109,-0.72618467,12.858361,-16852140.0
2020-11-27,-25.861029,30.41478,6.0120735,31.618713,4844318.0
2020-11-28,-2.7763608,13.701811,-19.381868,33.203835,175718030.0
2020-11-29,3.8254912,20.813988,-19.236032,18.252354,70011980.0
2020-11-30,0.58058983,15.980783,-12.8889475,27.23327,75560700.0
2020-12-01,9.155612,25.224407,-0.04042871,29.738022,181686140.0
2020-12-02,8.779555,14.171994,-2.5138464,44.325333,64497884.0
2020-12-03,-4.1704698,24.991884,-18.53877,34.46659,-40675570.0
2020-12-04,-7.191159,37.913578,-9.047146,23.502352,-246958610.0
2020-12-05,-13.435755,32.91351,-13.246197,13.019662,-164192690.0
2020-12-06,-7.465066,25.12004,-14.228722,2.213686,-19178064.0
2020-12-07,-7.1024017,32.631397,1.1283021,4.4331098,98265090.0
2020-12-08,-18.231598,33.504658,-4.2466335,19.983223,53739640.0
2020-12-09,9.418371,30.384855,6.638808,24.289268,22813674.0
2020-12-10,0.2794073,33.617863,33.712585,29.261772,-254591090.0
2020-12-11,11.2230835,15.641862,35.160583,18.367031,-83911270.0
2020-12-12,7.534856,23.045414,23.346703,19.806152,-49962104.0
2020-12-13,15.974164,20.453262,8.607353,5.0921593,-158404690.0
2020-12-14,13.796213,24.811419,8.768459,11.99658,-170123730.0
2020-12-15,-8.424931,10.558721,34.046516,11.781487,-82970130.0
2020-12-16,-20.186644,5.1357865,12.74948,-6.0978103,-62018376.0
2020-12-17,14.4516115,-1.9155699,19.24036,4.0480967,127632790.0
2020-12-18,18.150238,19.44646,6.3605194,17.105694,144257550.0
2020-12-19,18.60729,1.1267829,1.2443104,15.146704,-17989456.0
2020-12-20,14.299205,19.140882,7.0075674,10.817934,7109287.5
2020-12-21,-1.22785,19.64578,10.595888,17.162224,-28155592.0
2020-12-22,-2.889644,31.976501,8.943593,13.836988,106550824.0
2020-12-23,-0.72981673,21.211695,12.983606,24.168201,98561736.0
2020-12-24,5.9892564,15.526173,17.605143,15.357794,122117224.0
2020-12-25,2.471088,-9.089997,18.553656,14.453476,86230200.0
2020-12-26,23.889942,23.96843,-3.3276353,38.73169,29765744.0
2020-12-27,3.1270397,23.02131,-2.8392453,21.908463,-91448850.0
2020-12-28,-8.731315,14.00234,-2.3510897,25.432623,117231350.0
2020-12-29,5.4357967,26.569082,-4.3698783,15.407138,166981470.0
2020-12-30,10.165002,26.525528,6.0326724,2.6448226,-8351545.5
2020-12-31,-8.737896,24.026842,-0.14408241,2.2428,-99446680.0
2021-01-01,5.0450864,36.181053,-1.3662786,10.0806055,-124895260.0
2021-01-02,-37.91145,29.268637,6.3897285,3.3532722,-273491500.0
2021-01-03,-39.424355,17.725655,10.552757,4.6827154,-70919900.0
2021-01-04,-50.319275,11.051758,0.6227096,24.640491,133843200.0
2021-01-05,-9.866924,22.381336,-0.4074015,11.205693,-56646932.0
2021-01-06,-12.766208,11.021826,-7.5533214,28.168175,156877170.0
2021-01-07,1.9462557,20.75365,4.6061935,24.815722,-63218424.0
2021-01-08,-15.219349,16.320463,-5.331095,27.144049,-133643710.0
2021-01-09,-15.133574,17.995441,24.937048,25.37723,-71610024.0
2021-01-10,-10.4069395,14.5190525,13.374062,36.89553,-72367020.0
2021-01-11,-37.129395,15.813271,13.8086605,26.19916,93676600.0
2021-01-12,-31.802578,19.24841,8.924063,36.867554,-30852722.0
2021-01-13,-3.070251,42.52672,-4.4277015,9.879622,-56748650.0
2021-01-14,12.781534,39.978073,-4.630327,-6.7601914,-212485140.0
2021-01-15,-32.158592,23.912218,-10.973387,-2.3197584,-57333620.0
2021-01-16,-42.722626,19.829418,2.461457,15.8202715,107187420.0
2021-01-17,-50.908115,20.013325,11.8321705,22.179897,58561576.0
2021-01-18,-37.60114,26.655632,-6.701842,21.1699,269435.75
2021-01-19,-29.916176,22.263533,-9.27774,23.464033,9046198.0
2021-01-20,-39.414288,23.869503,9.044398,17.30139,-187340260.0
2021-01-21,-38.626915,32.054516,-1.3502411,4.5462813,-128826536.0
2021-01-22,-23.507826,55.04018,10.965661,-2.779912,-274278660.0
2021-01-23,-46.872395,46.71661,-5.6439023,9.770296,-301407100.0
2021-01-24,-28.590704,34.704956,1.6096495,20.47563,-85467576.0
2021-01-25,-28.013027,25.37543,-0.5018764,4.5199547,-136803300.0
